"landed_year","dealer_city","dealer_state","Adjusted_Val"
1997,"DULAC","LA",279357
1997,"DULAC","LA",2557519
1997,"DULAC","LA",3589186
1997,"DULAC","LA",1887424
1997,"DULAC","LA",1856940
1997,"DULAC","LA",42852
1997,"DULAC","LA",16318
1997,"DULAC","LA",1621407
1997,"DULAC","LA",44898
1997,"DULAC","LA",140215
1997,"DULAC","LA",54960
1997,"DULAC","LA",64203
1997,"DULAC","LA",132
1997,"DULAC","LA",44239
1997,"DULAC","LA",13345
1997,"EMPIRE","LA",2611054
1997,"EMPIRE","LA",3575628
1997,"EMPIRE","LA",1405166
1997,"EMPIRE","LA",701090
1997,"EMPIRE","LA",2628701
1997,"EMPIRE","LA",3690701
1997,"EMPIRE","LA",1567180
1997,"EMPIRE","LA",2361327
1997,"EMPIRE","LA",11296
1997,"EMPIRE","LA",656919
1997,"EMPIRE","LA",678795
1997,"EMPIRE","LA",78281
1997,"FRANKLIN","LA",14916
1997,"FRANKLIN","LA",136997
1997,"FREEPORT","TX",546883
1997,"FREEPORT","TX",90912
1997,"FREEPORT","TX",23470
1997,"FREEPORT","TX",2810963
1997,"FREEPORT","TX",31583
1997,"FREEPORT","TX",562877
1997,"FREEPORT","TX",546883
1997,"FREEPORT","TX",90912
1997,"FREEPORT","TX",23470
1997,"FREEPORT","TX",12469218
1997,"FREEPORT","TX",110604
1997,"FREEPORT","TX",4971245
1997,"FULTON","TX",444155
1997,"FULTON","TX",2404842
1997,"FULTON","TX",1802863
1997,"GALVESTON","TX",9774
1997,"GALVESTON","TX",10837
1997,"GALVESTON","TX",735946
1997,"GALVESTON","TX",1279359
1997,"GALVESTON","TX",3346
1997,"GALVESTON","TX",7820
1997,"GALVESTON","TX",31239
1997,"GALVESTON","TX",26818
1997,"GALVESTON","TX",9901
1997,"GALVESTON","TX",333994
1997,"GALVESTON","TX",858487
1997,"GALVESTON","TX",316602
1997,"GALVESTON","TX",165696
1997,"GALVESTON","TX",3582
1997,"GALVESTON","TX",4331
1997,"GALVESTON","TX",3084678
1997,"GALVESTON","TX",645
1997,"GALVESTON","TX",4841325
1997,"GAUTIER","MS",32739
1997,"GAUTIER","MS",37280
1997,"GAUTIER","MS",17926
1997,"GAUTIER","MS",107818
1997,"GAUTIER","MS",20079
1997,"GOLDEN MEADOW","LA",670789
1997,"GOLDEN MEADOW","LA",7015
1997,"GOLDEN MEADOW","LA",372053
1997,"GOLDEN MEADOW","LA",4716103
1997,"GOLDEN MEADOW","LA",89996
1997,"GOLDEN MEADOW","LA",4474596
1997,"GOLDEN MEADOW","LA",1177495
1997,"GOLDEN MEADOW","LA",4365
1997,"GOLDEN MEADOW","LA",698928
1997,"GOLDEN MEADOW","LA",157091
1997,"GOLDEN MEADOW","LA",64012
1997,"GOLDEN MEADOW","LA",120510
1997,"GOLDEN MEADOW","LA",1802
1997,"GOLDEN MEADOW","LA",98588
1997,"GOLDEN MEADOW","LA",111550
1997,"GOLDEN MEADOW","LA",2949
1997,"GOLDEN MEADOW","LA",3782129
1997,"GOLDEN MEADOW","LA",72590
1997,"GOLDEN MEADOW","LA",392276
1997,"GOLDEN MEADOW","LA",1039744
1997,"GOLDEN MEADOW","LA",757432
1997,"GOLDEN MEADOW","LA",639755
1997,"GOLDEN MEADOW","LA",84
1997,"GOLDEN MEADOW","LA",206034
1997,"GOLDEN MEADOW","LA",1177495
1997,"GOLDEN MEADOW","LA",4365
1997,"GOLDEN MEADOW","LA",698928
1997,"GOLDEN MEADOW","LA",536464
1997,"GOLDEN MEADOW","LA",387501
1997,"GOLDEN MEADOW","LA",4716103
1997,"GOLDEN MEADOW","LA",89996
1997,"GOLDEN MEADOW","LA",4474596
1997,"GOLDEN MEADOW","LA",1177495
1997,"GOLDEN MEADOW","LA",4365
1997,"GOLDEN MEADOW","LA",698928
1997,"GOLDEN MEADOW","LA",639755
1997,"GOLDEN MEADOW","LA",84
1997,"GOLDEN MEADOW","LA",206034
1997,"GRAND BAY","AL",235938
1997,"GRAND CHENIER","LA",404118
1997,"GRAND CHENIER","LA",11496
1997,"GRAND CHENIER","LA",1031686
1997,"GRAND CHENIER","LA",1807058
1997,"GRAND CHENIER","LA",5971090
1997,"GRAND ISLE","LA",625036
1997,"GRAND ISLE","LA",229370
1997,"GRAND ISLE","LA",1061289
1997,"GRAND ISLE","LA",606
1997,"GRAND ISLE","LA",535349
1997,"GRAND ISLE","LA",3762196
1997,"GRAND ISLE","LA",757
1997,"GRAND ISLE","LA",817847
1997,"GRAND ISLE","LA",3669550
1997,"GRAND ISLE","LA",28556
1997,"GRAND ISLE","LA",1324445
1997,"GRAND ISLE","LA",226
1997,"GRAND ISLE","LA",161
1997,"GRETNA","LA",478071
1997,"GRETNA","LA",143371
1997,"GULF SHORES","AL",391335
1997,"GULF SHORES","AL",10008
1997,"GULF SHORES","AL",145156
1997,"GULFPORT","MS",2362813
1997,"GULFPORT","MS",43777
1997,"GULFPORT","MS",848600
1997,"GULFPORT","MS",390728
1997,"GULFPORT","MS",108202
1997,"GULFPORT","MS",100449
1997,"HACKBERRY","LA",296642
1997,"HACKBERRY","LA",548036
1997,"HACKBERRY","LA",214636
1997,"HACKBERRY","LA",576706
1997,"HACKBERRY","LA",55304
1997,"HACKBERRY","LA",412648
1997,"HACKBERRY","LA",296642
1997,"HACKBERRY","LA",548036
1997,"HACKBERRY","LA",214636
1997,"HACKBERRY","LA",576706
1997,"HACKBERRY","LA",296642
1997,"HACKBERRY","LA",548036
1997,"HIGHLANDS","TX",1427
1997,"HIGHLANDS","TX",3531
1997,"HOUMA","LA",501591
1997,"HOUMA","LA",1042087
1997,"HOUMA","LA",54960
1997,"HOUMA","LA",64203
1997,"HOUMA","LA",84056
1997,"HOUMA","LA",139312
1997,"HOUMA","LA",219308
1997,"HOUMA","LA",618167
1997,"HOUMA","LA",501591
1997,"HOUMA","LA",1042087
1997,"INDIANOLA","TX",186584
1997,"INDIANOLA","TX",193012
1997,"INDIANOLA","TX",480074
1997,"INDIANOLA","TX",284334
1997,"INDIANOLA","TX",126085
1997,"JEANERETTE","LA",126693
1997,"JEANERETTE","LA",524646
1997,"KEMAH","TX",2224931
1997,"KEMAH","TX",3414080
1997,"LAFAYETTE","LA",83105
1997,"LAFITTE","LA",379164
1997,"LAFITTE","LA",203145
1997,"LAFITTE","LA",212678
1997,"LAFITTE","LA",963332
1997,"LAFITTE","LA",1322368
1997,"LAFITTE","LA",3691383
1997,"LAFITTE","LA",1547450
1997,"LAFITTE","LA",1206769
1997,"LAKESHORE","MS",1934866
1997,"LAKESHORE","MS",284
1997,"LAKESHORE","MS",367879
1997,"LOCKPORT","LA",1389148
1997,"LOCKPORT","LA",6306
1997,"LOCKPORT","LA",975131
1997,"LONG BEACH","MS",992936
1997,"LONG BEACH","MS",172654
1997,"LOREAUVILLE","LA",3265
1997,"LOS FRESNOS","TX",3818997
1997,"LOS FRESNOS","TX",59448
1997,"LOS FRESNOS","TX",42968
1997,"LYDIA","LA",11510
1997,"MADISONVILLE","LA",996449
1997,"MADISONVILLE","LA",326214
1997,"MADISONVILLE","LA",996449
1997,"MADISONVILLE","LA",326214
1997,"MARRERO","LA",1866564
1997,"MARRERO","LA",1571114
1997,"MARRERO","LA",499167
1997,"MARRERO","LA",58395
1997,"MATAGORDA","TX",34159
1997,"MATAGORDA","TX",60540
1997,"MATAGORDA","TX",64420
1997,"MATAGORDA","TX",82251
1997,"MATAGORDA","TX",2447
1997,"MATAGORDA","TX",72404
1997,"MATAGORDA","TX",63819
1997,"MOBILE","AL",1083
1997,"MOBILE","AL",2442
1997,"MOBILE","AL",1300
1997,"MOBILE","AL",2406
1997,"MOBILE","AL",11213
1997,"MONTEGUT","LA",1419539
1997,"MONTEGUT","LA",1033816
1997,"MORGAN CITY","LA",376411
1997,"MORGAN CITY","LA",1583830
1997,"MORGAN CITY","LA",1411696
1997,"MORGAN CITY","LA",2573767
1997,"MOSS POINT","MS",1740
1997,"NEW ORLEANS","LA",927175
1997,"NEW ORLEANS","LA",238573
1997,"NEW ORLEANS","LA",105065
1997,"NEW ORLEANS","LA",8688
1997,"NEW ORLEANS","LA",1389204
1997,"NEW ORLEANS","LA",387093
1997,"NEW ORLEANS","LA",65791
1997,"NEW ORLEANS","LA",13434
1997,"NUECES","TX",73330
1997,"OCEAN SPRINGS","MS",912
1997,"OCEAN SPRINGS","MS",552
1997,"OCEAN SPRINGS","MS",379105
1997,"OCEAN SPRINGS","MS",21907
1997,"OCEAN SPRINGS","MS",100989
1997,"PALACIOS","TX",3604282
1997,"PALACIOS","TX",9138257
1997,"PALACIOS","TX",6233425
1997,"PALACIOS","TX",692454
1997,"PALACIOS","TX",2651697
1997,"PALACIOS","TX",199623
1997,"PALACIOS","TX",1396
1997,"PALACIOS","TX",1662492
1997,"PALACIOS","TX",2182738
1997,"PALACIOS","TX",34059
1997,"PALACIOS","TX",5847
1997,"PALACIOS","TX",1776035
1997,"PALACIOS","TX",1592711
1997,"PALACIOS","TX",1091674
1997,"PALACIOS","TX",2534076
1997,"PALACIOS","TX",5212367
1997,"PALACIOS","TX",314560
1997,"PALACIOS","TX",1033295
1997,"PALACIOS","TX",582256
1997,"PALACIOS","TX",914362
1997,"PALACIOS","TX",4682999
1997,"PALACIOS","TX",53430
1997,"PASCAGOULA","MS",113
1997,"PASCAGOULA","MS",154
1997,"PASCAGOULA","MS",66719
1997,"PASCAGOULA","MS",23575
1997,"PASCAGOULA","MS",27665
1997,"PASCAGOULA","MS",78160
1997,"PASCAGOULA","MS",93584
1997,"PASCAGOULA","MS",21202
1997,"PASCAGOULA","MS",63405
1997,"PASCAGOULA","MS",0
1997,"PASCAGOULA","MS",73
1997,"PASCAGOULA","MS",1013269
1997,"PASCAGOULA","MS",212195
1997,"PASCAGOULA","MS",471603
1997,"PASS CHRISTIAN","MS",667991
1997,"PASS CHRISTIAN","MS",16897
1997,"PASS CHRISTIAN","MS",95629
1997,"PASS CHRISTIAN","MS",35379
1997,"PASS CHRISTIAN","MS",251
1997,"PAULINA","LA",6448
1997,"PAULINA","LA",482
1997,"PORT ARTHUR","TX",245440
1997,"PORT ARTHUR","TX",825083
1997,"PORT ARTHUR","TX",64096
1997,"PORT ARTHUR","TX",150197
1997,"PORT ARTHUR","TX",3021449
1997,"PORT ARTHUR","TX",10511594
1997,"PORT ARTHUR","TX",1801020
1997,"PORT ARTHUR","TX",3413288
1997,"PORT ARTHUR","TX",130861
1997,"PORT ARTHUR","TX",18022
1997,"PORT ARTHUR","TX",635833
1997,"PORT ARTHUR","TX",1445243
1997,"PORT ARTHUR","TX",6036
1997,"PORT ARTHUR","TX",2383218
1997,"PORT ARTHUR","TX",315181
1997,"PORT ARTHUR","TX",2124003
1997,"PORT ARTHUR","TX",64096
1997,"PORT ARTHUR","TX",150197
1997,"PORT ARTHUR","TX",278371
1997,"PORT ARTHUR","TX",1731741
1997,"PORT ARTHUR","TX",1185789
1997,"PORT ARTHUR","TX",3327277
1997,"PORT ARTHUR","TX",278371
1997,"PORT ARTHUR","TX",1731741
1997,"PORT ARTHUR","TX",572
1997,"PORT ARTHUR","TX",9214
1997,"PORT ARTHUR","TX",490481
1997,"PORT ARTHUR","TX",3346004
1997,"PORT ARTHUR","TX",130861
1997,"PORT ARTHUR","TX",18022
1997,"PORT ARTHUR","TX",635833
1997,"PORT ISABEL","TX",1288159
1997,"PORT ISABEL","TX",2460834
1997,"PORT ISABEL","TX",864963
1997,"PORT ISABEL","TX",118629
1997,"PORT ISABEL","TX",2255468
1997,"PORT ISABEL","TX",36927
1997,"PORT ISABEL","TX",11691
1997,"PORT ISABEL","TX",2257037
1997,"PORT ISABEL","TX",49075
1997,"PORT ISABEL","TX",12019
1997,"PORT ISABEL","TX",1288159
1997,"PORT ISABEL","TX",4096458
1997,"PORT ISABEL","TX",14018
1997,"PORT ISABEL","TX",3929140
1997,"PORT ISABEL","TX",307706
1997,"PORT ISABEL","TX",84587
1997,"PORT ISABEL","TX",4096458
1997,"PORT ISABEL","TX",14018
1997,"PORT ISABEL","TX",3818997
1997,"PORT ISABEL","TX",59448
1997,"PORT ISABEL","TX",42968
1997,"PORT ISABEL","TX",2257037
1997,"PORT ISABEL","TX",49075
1997,"PORT ISABEL","TX",12019
1997,"PORT ISABEL","TX",3829865
1997,"PORT ISABEL","TX",158327
1997,"PORT ISABEL","TX",7356848
1997,"PORT ISABEL","TX",257986
1997,"PORT ISABEL","TX",217734
1997,"PORT ISABEL","TX",2186735
1997,"PORT ISABEL","TX",778108
1997,"PORT ISABEL","TX",36714
1997,"PORT ISABEL","TX",2255468
1997,"PORT ISABEL","TX",36927
1997,"PORT ISABEL","TX",11691
1997,"PORT ISABEL","TX",3085720
1997,"PORT ISABEL","TX",23046
1997,"PORT ISABEL","TX",31681
1997,"PORT ISABEL","TX",4096458
1997,"PORT ISABEL","TX",14018
1997,"PORT LAVACA","TX",926471
1997,"PORT LAVACA","TX",823361
1997,"PORT LAVACA","TX",480074
1997,"PORT LAVACA","TX",284334
1997,"PORT LAVACA","TX",97889
1997,"PORT LAVACA","TX",281
1997,"PORT LAVACA","TX",869545
1997,"PORT O'CONNOR","TX",951513
1997,"PORT O'CONNOR","TX",939353
1997,"ROCKPORT","TX",3242514
1997,"ROCKPORT","TX",2175
1997,"SAN LEON","TX",333994
1997,"SAN LEON","TX",858487
1997,"SAN LEON","TX",217707
1997,"SAN LEON","TX",448064
1997,"SAN LEON","TX",114873
1997,"SAN LEON","TX",104176
1997,"SAN LEON","TX",735946
1997,"SAN LEON","TX",1279359
1997,"SAN LEON","TX",514444
1997,"SAN LEON","TX",1247453
1997,"SAN LEON","TX",66860
1997,"SAN LEON","TX",142133
1997,"SARGENT","TX",31900
1997,"SARGENT","TX",1662
1997,"SEABROOK","TX",924581
1997,"SEABROOK","TX",2918302
1997,"SEABROOK","TX",67563
1997,"SEABROOK","TX",258880
1997,"SEADRIFT","TX",260214
1997,"SEADRIFT","TX",528538
1997,"SEADRIFT","TX",308709
1997,"SEADRIFT","TX",21983
1997,"SEADRIFT","TX",253537
1997,"SEADRIFT","TX",164252
1997,"SEADRIFT","TX",183618
1997,"SEADRIFT","TX",35638
1997,"SEADRIFT","TX",159820
1997,"SEADRIFT","TX",399409
1997,"SEADRIFT","TX",40830
1997,"SEADRIFT","TX",307226
1997,"SEADRIFT","TX",624312
1997,"SEADRIFT","TX",11947
1997,"SEADRIFT","TX",500707
1997,"SEADRIFT","TX",106388
1997,"SEADRIFT","TX",8782
1997,"SEADRIFT","TX",48548
1997,"SLIDELL","LA",50561
1997,"SLIDELL","LA",33226
1997,"SAINT AMANT","LA",105065
1997,"SAINT AMANT","LA",8688
1997,"SAINT BERNARD","LA",8335
1997,"SAINT BERNARD","LA",7453
1997,"SAINT BERNARD","LA",387805
1997,"SAINT BERNARD","LA",71738
1997,"SAINT BERNARD","LA",105065
1997,"SAINT BERNARD","LA",8688
1997,"SAINT BERNARD","LA",385935
1997,"SAINT BERNARD","LA",8372
1997,"SAINT BERNARD","LA",686147
1997,"SAINT BERNARD","LA",171477
1997,"SAINT BERNARD","LA",661712
1997,"SAINT BERNARD","LA",130231
1997,"SAINT BERNARD","LA",714576
1997,"SAINT BERNARD","LA",204352
1997,"SAINT BERNARD","LA",514356
1997,"SAINT BERNARD","LA",53563
1997,"SAINT BERNARD","LA",286513
1997,"SAINT BERNARD","LA",48854
1997,"SAINT BERNARD","LA",527093
1997,"SAINT BERNARD","LA",87402
1997,"SAINT BERNARD","LA",527093
1997,"SAINT BERNARD","LA",87402
1997,"SAINT BERNARD","LA",624900
1997,"SAINT BERNARD","LA",144635
1997,"SAINT BERNARD","LA",560466
1997,"SAINT BERNARD","LA",55639
1997,"TEXAS CITY","TX",285066
1997,"TEXAS CITY","TX",308929
1997,"TEXAS CITY","TX",1069
1997,"TEXAS CITY","TX",4152
1997,"TEXAS CITY","TX",797057
1997,"TEXAS CITY","TX",474790
1997,"TEXAS CITY","TX",249
1997,"THEODORE","AL",153773
1997,"THEODORE","AL",1942
1997,"THEODORE","AL",160106
1997,"THEODORE","AL",660478
1997,"THEODORE","AL",322291
1997,"THEODORE","AL",660478
1997,"THEODORE","AL",322291
1997,"THERIOT","LA",453446
1997,"THERIOT","LA",1234362
1997,"THERIOT","LA",320106
1997,"THERIOT","LA",627984
1997,"THERIOT","LA",189473
1997,"THERIOT","LA",331157
1997,"THERIOT","LA",32596
1997,"THERIOT","LA",6166
1997,"UNKNOWN","LA",771
1997,"UNKNOWN","LA",159
1997,"UNKNOWN","LA",1517
1997,"UNKNOWN","LA",817794
1997,"UNKNOWN","LA",552002
1997,"UNKNOWN","LA",173
1997,"UNKNOWN","LA",256608
1997,"UNKNOWN","LA",122630
1997,"UNKNOWN","MS",1508874
1997,"UNKNOWN","MS",2525282
1997,"UNKNOWN","MS",2295296
1997,"UNKNOWN","MS",3134
1997,"UNKNOWN","MS",1784717
1997,"UNKNOWN","MS",3134
1997,"UNKNOWN","MS",1508874
1997,"UNKNOWN","MS",1784717
1997,"UNKNOWN","MS",2295296
1997,"UNKNOWN","MS",2525282
1997,"UNKNOWN","MS",3134
1997,"UNKNOWN","MS",2525282
1997,"UNKNOWN","MS",2295296
1997,"UNKNOWN","MS",1784717
1997,"UNKNOWN","MS",1508874
1997,"UNKNOWN","MS",922
1997,"UNKNOWN","MS",1023
1997,"UNKNOWN","MS",274
1997,"UNKNOWN","MS",2450
1997,"UNKNOWN","MS",922
1997,"UNKNOWN","TX",38670
1997,"UNKNOWN","TX",46914
1997,"UNKNOWN","TX",436
1997,"UNKNOWN","TX",645
1997,"UNKNOWN","TX",12039
1997,"UNKNOWN","TX",3715
1997,"UNKNOWN","TX",6191
1997,"UNKNOWN","TX",6445
1997,"UNKNOWN","TX",104738
1997,"UNKNOWN","TX",25039
1997,"UNKNOWN","TX",25756
1997,"UNKNOWN","TX",1376
1997,"UNKNOWN","TX",5506
1997,"UNKNOWN","TX",47516
1997,"UNKNOWN","TX",14312
1997,"UNKNOWN","TX",4296
1997,"UNKNOWN","TX",10638
1997,"UNKNOWN","TX",37344
1997,"UNKNOWN","TX",476
1997,"UNKNOWN","TX",1456
1997,"UNKNOWN","TX",2783
1997,"UNKNOWN","TX",33918
1997,"UNKNOWN","TX",30277
1997,"UNKNOWN","TX",219
1997,"UNKNOWN","LA",496394
1997,"UNKNOWN","LA",313331
1997,"UNRESOLVED","LA",1467153
1997,"UNRESOLVED","LA",13634
1997,"UNRESOLVED","LA",3163043
1997,"UNRESOLVED","MS",244955
1997,"UNRESOLVED","MS",39681
1997,"UNRESOLVED","MS",3430
1997,"VENICE","LA",229613
1997,"VENICE","LA",69821
1997,"VENICE","LA",1411696
1997,"VENICE","LA",2573767
1997,"VENICE","LA",12862
1997,"VENICE","LA",389053
1997,"VENICE","LA",164683
1997,"VENICE","LA",712198
1997,"VENICE","LA",995388
1997,"VENICE","LA",2001829
1997,"VENICE","LA",3289228
1997,"VIOLET","LA",284404
1997,"VIOLET","LA",68355
1997,"APALACHICOLA","FL",2627
1997,"APALACHICOLA","FL",4123505
1997,"APALACHICOLA","FL",1398984
1997,"APALACHICOLA","FL",126469
1997,"APALACHICOLA","FL",15649
1997,"APALACHICOLA","FL",1660998
1997,"APALACHICOLA","FL",94433
1997,"APALACHICOLA","FL",6353
1997,"APALACHICOLA","FL",269
1997,"APALACHICOLA","FL",6720
1997,"APALACHICOLA","FL",306591
1997,"APALACHICOLA","FL",477
1997,"APALACHICOLA","FL",181280
1997,"APALACHICOLA","FL",95268
1997,"APALACHICOLA","FL",164830
1997,"APALACHICOLA","FL",26246
1997,"APALACHICOLA","FL",161675
1997,"APALACHICOLA","FL",276372
1997,"APALACHICOLA","FL",5140
1997,"APALACHICOLA","FL",109808
1997,"APALACHICOLA","FL",13358
1997,"APALACHICOLA","FL",610453
1997,"APALACHICOLA","FL",514698
1997,"APALACHICOLA","FL",823685
1997,"APALACHICOLA","FL",611993
1997,"APALACHICOLA","FL",597753
1997,"APALACHICOLA","FL",7190
1997,"APALACHICOLA","FL",688
1997,"APALACHICOLA","FL",320595
1997,"APALACHICOLA","FL",259933
1997,"APALACHICOLA","FL",441684
1997,"APALACHICOLA","FL",1660998
1997,"APALACHICOLA","FL",94433
1997,"APALACHICOLA","FL",1660998
1997,"APALACHICOLA","FL",94433
1997,"APALACHICOLA","FL",132
1997,"APALACHICOLA","FL",195197
1997,"BAGDAD","FL",41570
1997,"BRANFORD","FL",138
1997,"BRANFORD","FL",220
1997,"BRISTOL","FL",43988
1997,"CARRABELLE","FL",1356873
1997,"CARRABELLE","FL",22710
1997,"CARRABELLE","FL",180982
1997,"CEDAR KEY","FL",46381
1997,"CEDAR KEY","FL",973
1997,"CEDAR KEY","FL",105261
1997,"CEDAR KEY","FL",1321
1997,"CEDAR KEY","FL",10481
1997,"CEDAR KEY","FL",14526
1997,"CORTEZ","FL",210964
1997,"CRAWFORDVILLE","FL",1262
1997,"CRAWFORDVILLE","FL",8993
1997,"CRAWFORDVILLE","FL",11362
1997,"CRAWFORDVILLE","FL",7780
1997,"CROSS CITY","FL",3053
1997,"CROSS CITY","FL",4288
1997,"CROSS CITY","FL",107
1997,"CROSS CITY","FL",5680
1997,"CROSS CITY","FL",56139
1997,"CRYSTAL RIVER","FL",1020711
1997,"CRYSTAL RIVER","FL",5191
1997,"DESTIN","FL",5590
1997,"DESTIN","FL",4840
1997,"DESTIN","FL",474
1997,"EASTPOINT","FL",592618
1997,"EASTPOINT","FL",6627
1997,"EASTPOINT","FL",823685
1997,"EASTPOINT","FL",611993
1997,"EASTPOINT","FL",2814
1997,"EASTPOINT","FL",44606
1997,"EASTPOINT","FL",13442
1997,"EASTPOINT","FL",19767
1997,"EASTPOINT","FL",217055
1997,"EASTPOINT","FL",276372
1997,"EASTPOINT","FL",5140
1997,"EASTPOINT","FL",10667
1997,"EASTPOINT","FL",572
1997,"EASTPOINT","FL",2260
1997,"EASTPOINT","FL",111762
1997,"FORT MYERS BEACH","FL",40587
1997,"FORT MYERS BEACH","FL",2900950
1997,"FORT MYERS BEACH","FL",52130
1997,"FORT MYERS BEACH","FL",3718014
1997,"FORT MYERS BEACH","FL",85368
1997,"FORT MYERS BEACH","FL",55443
1997,"FORT MYERS BEACH","FL",7598408
1997,"FORT MYERS BEACH","FL",82917
1997,"FORT MYERS BEACH","FL",5763358
1997,"FREEPORT","FL",991
1997,"HOMOSASSA","FL",12304
1997,"HUDSON","FL",232763
1997,"INGLIS","FL",264661
1997,"INGLIS","FL",1439248
1997,"KEY WEST","FL",1432678
1997,"KEY WEST","FL",386574
1997,"KEY WEST","FL",8031391
1997,"KEY WEST","FL",93885
1997,"KEY WEST","FL",386574
1997,"KEY WEST","FL",8031391
1997,"KEY WEST","FL",93885
1997,"MARATHON","FL",64726
1997,"MATLACHA","FL",125744
1997,"MILTON","FL",1977
1997,"NICEVILLE","FL",153808
1997,"NICEVILLE","FL",296410
1997,"NICEVILLE","FL",8984
1997,"ORLANDO","FL",193021
1997,"PANACEA","FL",21575
1997,"PANACEA","FL",22034
1997,"PANACEA","FL",27621
1997,"PANAMA CITY","FL",35163
1997,"PANAMA CITY","FL",120737
1997,"PANAMA CITY","FL",17436
1997,"PANAMA CITY","FL",133963
1997,"PANAMA CITY","FL",100804
1997,"PANAMA CITY","FL",317
1997,"PANAMA CITY","FL",60085
1997,"PANAMA CITY","FL",393
1997,"PANAMA CITY","FL",314700
1997,"PANAMA CITY","FL",50098
1997,"PANAMA CITY","FL",7587
1997,"PANAMA CITY","FL",37525
1997,"PANAMA CITY","FL",2546
1997,"PENSACOLA","FL",479660
1997,"PENSACOLA","FL",413405
1997,"PENSACOLA","FL",92715
1997,"PENSACOLA","FL",48558
1997,"PENSACOLA","FL",61768
1997,"PENSACOLA","FL",2725
1997,"PENSACOLA","FL",479660
1997,"PENSACOLA","FL",413405
1997,"PENSACOLA","FL",92715
1997,"PENSACOLA","FL",1889
1997,"PENSACOLA","FL",314
1997,"PENSACOLA","FL",26551
1997,"PENSACOLA","FL",19363
1997,"PENSACOLA","FL",224864
1997,"PENSACOLA","FL",199998
1997,"PENSACOLA","FL",26937
1997,"PENSACOLA","FL",48558
1997,"PENSACOLA","FL",61768
1997,"PENSACOLA","FL",2725
1997,"PLACIDA","FL",141701
1997,"PORT RICHEY","FL",124852
1997,"PORT SAINT JOE","FL",1606
1997,"PORT SAINT JOE","FL",2445
1997,"PORT SAINT JOE","FL",532
1997,"PORT SAINT JOE","FL",230858
1997,"PORT SAINT JOE","FL",1646775
1997,"PORT SAINT JOE","FL",1135339
1997,"SAINT PETERSBURG","FL",91224
1997,"SAINT PETERSBURG","FL",5998998
1997,"SOUTHPORT","FL",5646
1997,"SOUTHPORT","FL",4545
1997,"SOUTHPORT","FL",189236
1997,"SOUTHPORT","FL",30468
1997,"SOUTHPORT","FL",69
1997,"SAINT MARKS","FL",2155
1997,"SAINT PETERSBURG","FL",91224
1997,"SAINT PETERSBURG","FL",5998998
1997,"SAINT PETERSBURG","FL",1797
1997,"SAINT PETERSBURG","FL",2568910
1997,"SAINT PETERSBURG","FL",3073220
1997,"TAMPA","FL",910642
1997,"TAMPA","FL",411226
1997,"TAMPA","FL",5452280
1997,"TAMPA","FL",1081415
1997,"TARPON SPRINGS","FL",3073220
1997,"TARPON SPRINGS","FL",1781349
1997,"TARPON SPRINGS","FL",226
1997,"UNKNOWN","FL",24634
1997,"UNKNOWN","FL",221030
1997,"UNKNOWN","FL",348841
1997,"UNRESOLVED","FL",922811
1997,"WEWAHITCHKA","FL",5445
1997,"WILLISTON","FL",2839
1997,"YANKEETOWN","FL",824729
1997,"YOUNGSTOWN","FL",63483
1997,"YOUNGSTOWN","FL",563373
1997,"YOUNGSTOWN","FL",220
1998,"ABBEVILLE","LA",847043
1998,"ABBEVILLE","LA",3316393
1998,"ABBEVILLE","LA",554
1998,"ABBEVILLE","LA",697282
1998,"ABBEVILLE","LA",240214
1998,"ABBEVILLE","LA",2957165
1998,"ABBEVILLE","LA",1664101
1998,"ABBEVILLE","LA",8385338
1998,"ABBEVILLE","LA",284725
1998,"ABBEVILLE","LA",131359
1998,"ABBEVILLE","LA",1479420
1998,"ABBEVILLE","LA",1703508
1998,"ABBEVILLE","LA",8185405
1998,"ANAHUAC","TX",56614
1998,"ANAHUAC","TX",230399
1998,"ARANSAS PASS","TX",7669127
1998,"ARANSAS PASS","TX",405429
1998,"ARANSAS PASS","TX",1039
1998,"ARANSAS PASS","TX",286747
1998,"ARANSAS PASS","TX",63202
1998,"ARANSAS PASS","TX",7204816
1998,"ARANSAS PASS","TX",210633
1998,"ARANSAS PASS","TX",1723866
1998,"ARANSAS PASS","TX",93308
1998,"ARANSAS PASS","TX",523121
1998,"ARANSAS PASS","TX",15707
1998,"ARANSAS PASS","TX",1039
1998,"ARANSAS PASS","TX",2474
1998,"ARANSAS PASS","TX",523121
1998,"ARANSAS PASS","TX",15707
1998,"BAY SAINT LOUIS","MS",733910
1998,"BAY SAINT LOUIS","MS",2518
1998,"BAY SAINT LOUIS","MS",154273
1998,"BAY SAINT LOUIS","MS",668327
1998,"BAY SAINT LOUIS","MS",957
1998,"BAY SAINT LOUIS","MS",411276
1998,"BAYOU LA BATRE","AL",1997418
1998,"BAYOU LA BATRE","AL",1032294
1998,"BAYOU LA BATRE","AL",13310
1998,"BAYOU LA BATRE","AL",1072923
1998,"BAYOU LA BATRE","AL",5590825
1998,"BAYOU LA BATRE","AL",416904
1998,"BAYOU LA BATRE","AL",1602955
1998,"BAYOU LA BATRE","AL",245054
1998,"BAYOU LA BATRE","AL",2966490
1998,"BAYOU LA BATRE","AL",1658233
1998,"BAYOU LA BATRE","AL",853288
